http://sil.gobernacion.gob.mx/Archivos/Fotos/9218030.jpg|Barrales Magdaleno, María Alejandra|PRD|alejandra.barrales@senado.gob.mx| 53-45-30-00 Ext.: 5390|17/07/1967|Distrito Federal||Mayoría Relativa|Distrito Federal|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 19, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030|Tagle Martínez, Martha Angélica |Maestría|Ciencias políticas y sociales| Diputado(a) Local Diputado(a) Federal |Radio, Televisión y Cinematografía (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217931.jpg|Barrera Tapia, María Elena|PVEM|mariaelena@senado.gob.mx|53-45-30-00 Ext: 5398, 5439.|22/09/1960|México|Toluca|Mayoría Relativa|México|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina , Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Luque Inzunza, Martha Vianey |Maestría|Administración y contaduría|null|Vivienda (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215528.jpg|Barroso Agramont, Ricardo|PRI|rbarroso@senado.gob.mx|53-45-30-00 Ext: 3628, 3210.|29/02/1980|Baja California Sur|La Paz|Mayoría Relativa|Baja California Sur|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 08, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Ceseña Burgoin, Ángel Salvador |Licenciatura|Derecho|null|Marina (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217917.jpg|Bartlett Díaz, Manuel|PT|mbartlett@senado.gob.mx|53-45-30-00 Ext: 5479, 5461.|23/02/1936|Puebla|Puebla|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 01 Oficina 07, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Espinosa Ramos, Francisco Amadeo |Doctorado|Ciencias políticas y sociales| Senador(a) |Energía (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218044.jpg|Beristain Navarrete, Luz María|PRD| luz.beristain@senado.gob.mx|53-45-30-00 Ext.: 3144, 5396.|04/10/1963|Yucatán|Tizimín|Primera Minoría|Quintana Roo|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 02, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Sánchez Cruz, Alfonsina |Licenciatura|Ciencias políticas y sociales| Diputado(a) Local |Administración (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218077.jpg|Blásquez Salinas, Marco Antonio|PT|marcobla@senado.gob.mx|53-45-30-00 Ext: 3246, 3850, 3925.|07/05/1963|Baja California|Tijuana|Primera Minoría|Baja California|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 05 Oficina 26, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Solorio Ramírez, Daniel |null|null|null|Para dar seguimiento a las agresiones contra periodistas y medios de comunicación (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215861.jpg|Burgos García, Enrique|PRI|eburgosg@senado.gob.mx| 53-45-30-00 Ext: 5199, 3048.|20/04/1946|Querétaro|Querétaro|Primera Minoría|Querétaro|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 09, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|García Quiroz, Jorge |Doctorado|Derecho| Diputado(a) Local Diputado(a) Federal Senador(a) |Puntos Constitucionales (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215933.jpg|Búrquez Valenzuela, Francisco de Paula|PAN|francisco.burquez@senado.gob.mx|53-45-30-00 Ext: 3933, 3999.|06/06/1958|Sonora|Hermosillo|Primera Minoría|Sonora|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 05 Oficina 28, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Espinoza Casillas, Martha Patricia |Maestría|Administración y contaduría|null|Desarrollo Urbano y Ordenación Territorial (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217880.jpg|Calderón Hinojosa, Luisa María de Guadalupe|PAN|lcalderonh@senado.gob.mx|53-45-30-00 Ext: 3234, 3005, 3612.|23/10/1956|Distrito Federal|México|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 08, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Clavel Sánchez, Lizette |Maestría|Humanidades| Diputado(a) Local Diputado(a) Federal Senador(a) |Asuntos Indígenas (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218075.jpg|Camacho Solís, Víctor Manuel|PRD|manuel.camacho@senado.gob.mx| 53-45-30-00 Ext.: 3196, 5223.|30/03/1946|Distrito Federal|México|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 03, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Fernández Fuentes, Luis Humberto |Maestría|Ciencias políticas y sociales| Diputado(a) Federal |Bicamaral de Seguridad Nacional (H. Congreso de la Unión) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217242.jpg|Casillas Romero, Jesús|PRI|jesus.casillas@senado.gob.mx|53-45-30-00 Ext: 3183, 3159.|13/05/1962|||Mayoría Relativa|Jalisco|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 10, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Contreras Zepeda, Hugo |Licenciatura|Derecho| Diputado(a) Local |De movilidad (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215941.jpg|Cavazos Lerma, Manuel|PRI|manuel.cavazos@senado.gob.mx|53-45-30-00 Ext: 3359, 3978, 5011.|12/03/1946|Tamaulipas|Matamoros|Primera Minoría|Tamaulipas|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 11, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Rábago Castillo, José Francisco |Maestría|Económico-financiera| Diputado(a) Federal Senador(a) |Para el análisis y seguimiento de las finanzas públicas (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217615.jpg|Cervantes Andrade, Raúl|PRI|rcervantes@senado.gob.mx| 53-45-30-00 Ext: 3404.|03/06/1963|Distrito Federal|Cuauhtémoc|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 12, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Urzúa Rivera, Ricardo |Doctorado|Derecho| Diputado(a) Federal |Puntos Constitucionales (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215582.jpg|Chico Herrera, Miguel Ángel|PRI|mchicoh@senado.gob.mx| 53-45-30-00 Ext: 3204.|17/03/1961|Guanajuato|Irapuato|Primera Minoría|Guanajuato|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 13, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Rodríguez Olivares, Bonifacio |Licenciatura|Derecho| Diputado(a) Local |Reforma del Estado (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217874.jpg|Cordero Arroyo, Ernesto Javier|PAN|mesadirectiva@senado.gob.mx|53-45-30-00 Ext: 2205, 2206.|09/05/1968|Distrito Federal|Cuauhtémoc|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso Oficina , Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Hernández Núñez, Elia |Maestría|Económico-financiera|null|Relaciones Exteriores, África (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217780.jpg|Corral Jurado, Javier|PAN|javier.corral@pan.senado.gob.mx|53-45-30-00 Ext: 3035, 3432, 3527.|02/08/1966|Chihuahua|Ciudad Juárez|Primera Minoría|Chihuahua|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 30, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Martínez Elizondo, Sylvia Leticia |Licenciatura|Derecho| Diputado(a) Local Diputado(a) Federal Senador(a) |Reglamentos y Prácticas Parlamentarias (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215824.jpg|Cota Jiménez, Manuel Humberto|PRI| cotanayarit@senado.gob.mx| 53-45-30-00 Ext: 3342, 3451.|02/03/1961|Nayarit|Tepic|Mayoría Relativa|Nayarit|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 14, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|García Chávez, Raymundo |Pasante/Licenciatura trunca|Administración y contaduría| Diputado(a) Local Diputado(a) Federal |Agricultura y Ganadería (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218052.jpg|Cuéllar Cisneros, Lorena|PRD|lorena.cuellar@senado.gob.mx| 53-45-30-00 Ext.: 3198|20/02/1962|Tlaxcala|Tlaxcala|Mayoría Relativa|Tlaxcala|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 12, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Roldán Benítez, Alejandra |Licenciatura|Ciencias de la educación| Diputado(a) Local |Desarrollo Social (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217884.jpg|Cuevas Barrón, Gabriela|PAN|gabriela.cuevas@senado.gob.mx|53-45-30-00 Ext: 3213, 3214.|03/04/1979|Distrito Federal|Miguel Hidalgo|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 29, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Márquez Espinoza, Blanca Belia |Pasante/Licenciatura trunca|Ciencias políticas y sociales| Diputado(a) Local Diputado(a) Federal |Relaciones Exteriores (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215953.jpg|Dávila Fernández, Adriana|PAN|adriana.davila@pan.senado.gob.mx|53-45-30-00 Ext: 5078, 5452.|30/12/1970|Tlaxcala|Apizaco|Primera Minoría|Tlaxcala|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 05 Oficina 27, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Torres López, Amelia |Licenciatura|Comunicación| Diputado(a) Federal |Contra la Trata de Personas (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217907.jpg|De la Peña Gómez, Angélica|PRD|angelicadelapena@senado.gob.mx| 53-45-30-00 Ext.: 3127, 3519.|30/05/1954|Jalisco|Guadalajara|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 07, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Ortiz Ortega, Adriana Noemí |Licenciatura|Humanidades| Diputado(a) Federal |Derechos Humanos (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218032.jpg|Delgado Carrillo, Mario Martín|PRD| mario.delgado@senado.gob.mx| 53-45-30-00 Ext.: 3470, 3827.|17/06/1972|Colima|Colima|Mayoría Relativa|Distrito Federal|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 08, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Tenorio Antiga, Xiuh Guillermo |Maestría|Económico-financiera|null|Distrito Federal (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218082.jpg|Demédicis Hidalgo, Fidel|PRD| fidel.demedicis@senado.gob.mx|53-45-30-00 Ext.: 3561, 5094.|23/03/1956|Morelos|Temixco|Mayoría Relativa|Morelos|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 16, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Carrasco Zanini Castillo, Eduardo Ernesto |Pasante/Licenciatura trunca|Ciencias políticas y sociales| Diputado(a) Local |Desarrollo Rural (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9216270.jpg|Díaz Lizama, Rosa Adriana|PAN|rosa.diaz@senado.gob.mx|53-45-30-00 Ext: 3068, 5451, 3065.|16/11/1973|Yucatán||Mayoría Relativa|Yucatán|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 31, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Valencia Heredia, Elisa Maribel |Pasante/Licenciatura trunca|Derecho| Diputado(a) Local Diputado(a) Federal |Derechos Humanos (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217742.jpg|Díaz Salazar, María Cristina|PRI|cristina.diazs09@senado.gob.mx| 53-45-30-00 Ext: 3345, 3454.|17/09/1958|Nuevo León|Monterrey|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 15, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Terán Velázquez, María Esther |Licenciatura|Derecho| Diputado(a) Local Diputado(a) Federal |Gobernación (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215865.jpg|Domínguez Servién, Francisco|PAN|panchodominguez@senado.gob.mx|53-45-30-00 Ext: 3409, 5348.|11/08/1966|Querétaro||Mayoría Relativa|Querétaro|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 03, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Rocha Acosta, Sonia |Licenciatura|Agropecuaria y zootecnia| Diputado(a) Federal |Agricultura y Ganadería (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218038.jpg|Encinas Rodríguez, Alejandro de Jesús|PRD|aencinas@senado.gob.mx|53-45-30-00 Ext.: 3112, 3961.|13/05/1954|Distrito Federal|Cuauhtémoc|Primera Minoría|México|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 09, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Crisóstomo Reyes, Manuel |Licenciatura|Económico-financiera| Diputado(a) Federal |Bicamaral del Canal de Televisión del Congreso de la Unión (H. Congreso de la Unión) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215570.jpg|Escudero Morales, Pablo|PVEM|pablo.escudero@senado.gob.mx|53-45-30-00 Ext: 3293, 5170.|06/07/1973|Distrito Federal|México|Primera Minoría|Distrito Federal|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 32, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Tapia Franco, José María |Maestría|Ciencias políticas y sociales| Diputado(a) Federal |Anticorrupción y Participación Ciudadana (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215778.jpg|Fayad Meneses, Omar|PRI|omarfayad@senado.gob.mx|53-45-30-00 Ext: 3072, 3997.|26/08/1962|Hidalgo|Zempoala|Mayoría Relativa|Hidalgo|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 16, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Priego Calva, Jesús |Licenciatura|Derecho| Diputado(a) Federal |Seguridad Pública (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215546.jpg|Fernández Aguirre, Braulio Manuel|PRI|braulio.fernandez@senado.gob.mx|53-45-30-00 Ext: 3070, 3245.|17/06/1941|Coahuila|Torreón|Primera Minoría|Coahuila|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 17, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Medina Ramírez, Tereso |Licenciatura|Administración y contaduría| Diputado(a) Local Diputado(a) Federal |Comercio y Fomento Industrial (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9218227.jpg|Flores Escalera, Hilda Esthela|PRI|hilda.flores@senado.gob.mx|53-45-30-00 Ext: 3284, 3506.|09/09/1970|Coahuila|Saltillo|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 18, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|González Soto, Diana Patricia |Licenciatura|Ciencias políticas y sociales| Diputado(a) Local Diputado(a) Federal |Atención a Grupos Vulnerables (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217929.jpg|Flores Ramírez, Juan Gerardo|PVEM| gerardo.flores@senado.gob.mx| 53-45-30-00 Ext:|31/07/1968|||Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 03 Oficina 28, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Contreras López, Pedro Ángel |Maestría|Económico-financiera| Diputado(a) Federal |Comunicaciones y Transportes (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215826.jpg|Flores Sánchez, Margarita|PRI|margarita.flores@senado.gob.mx|53-45-30-00 Ext: 3333, 3423, 3317.|10/12/1961|Sinaloa|Culiacán|Mayoría Relativa|Nayarit|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 19, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Barrón Vivanco, Michelle Arandine |Preparatoria|null|null|Relaciones Exteriores, África (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217740.jpg|Gamboa Patrón, Emilio Antonio|PRI| emilio.gamboa@senado.gob.mx|53-45-30-00 Ext: 3274, 2340.|23/08/1950|Distrito Federal|México|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 05, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Juraidini Rumilla, Jorge Alberto |Licenciatura|Administración y contaduría| Diputado(a) Federal Senador(a) |null|null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215931.jpg|Gándara Camou, Ernesto|PRI|ernesto.gandara@senado.gob.mx|53-45-30-00 Ext: 3433, 3185.|22/09/1960|Sonora|Hermosillo|Mayoría Relativa|Sonora|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 20, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Navarro Gallegos, Raúl |Maestría|Derecho|null|Trabajo y Previsión Social (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215828.jpg|García Gómez, Martha Elena|PAN|marthaelena@senado.gob.mx|53-45-30-00 Ext: 3388, 5073.|03/05/1945|Oaxaca|Oaxaca de Juárez|Primera Minoría|Nayarit|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 01, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Ortiz Urciaga, Ángela Esmeralda |Técnico|Administración y contaduría| Diputado(a) Federal |Derechos de la Niñez y de la Adolescencia (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9215945.jpg|García Cabeza de Vaca, Francisco Javier|PAN|franciscocabezadevaca@senado.gob.mx|53-45-30-00 Ext: 3022, 5245.|17/09/1967|Tamaulipas|Reynosa|Mayoría Relativa|Tamaulipas|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 05, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|García Guajardo, Sandra Luz |Maestría|Económico-financiera| Diputado(a) Local Diputado(a) Federal |Reforma Agraria (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217776.jpg|Garza Galván, Silvia Guadalupe|PAN|silvia.garza@senado.gob.mx|53-45-30-00 Ext: 3337, 3446.|05/07/1962|Coahuila|Monclova|Mayoría Relativa|Coahuila|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 05 Oficina 32, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|González Pérez, Elva Martha |Licenciatura|Ciencias| Diputado(a) Local |De cambio climático (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217603.jpg|Gastélum Bajo, Diva Hadamira|PRI|diva.gastelum@senado.gob.mx|53-45-30-00 Ext: 3309, 3410.|30/07/1961|Sinaloa|Guasave|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 04 Oficina 21, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Jasso Nieto, Ofelia Socorro |Maestría|Derecho| Diputado(a) Local Diputado(a) Federal |Para la Igualdad de Género (C. Senadores) |null
http://sil.gobernacion.gob.mx/Archivos/Fotos/9217878.jpg|Gil Zuarth, Roberto|PAN|roberto.gil@senado.gob.mx|53-45-30-00 Ext: 3084, 3569.|10/10/1977|Chiapas|Villaflores|Representación Proporcional|N/A|29/08/2012|Av. Paseo de la Reforma 135, Hemiciclo Piso 06 Oficina 27, Col. Tabacalera, Del. Cuauhtémoc, Cd. de México, C.P. 06030.|Loaiza Garzón, Adriana |Maestría|Derecho| Diputado(a) Federal |Justicia (C. Senadores) |null
